-3.8	 50.5	 0.000	 0.000
-2.0	 50.5	 0.000	 0.000
-0.3	 50.5	 0.000	 0.000
1.5	 50.5	 0.024	 0.894
3.4	 50.5	 0.106	 1.094
5.1	 50.5	 0.059	 1.106
7.0	 50.5	 -0.035	 0.741
8.8	 50.5	 -0.012	 1.224
10.6	 50.5	 0.059	 1.247
12.4	 50.5	 0.071	 1.247
14.3	 50.5	 0.024	 0.953
16.1	 50.5	 -0.071	 0.977
17.8	 50.5	 -0.153	 1.024
19.7	 50.5	 -0.024	 1.106
21.4	 50.5	 -0.106	 0.965
23.3	 50.5	 -0.153	 1.141
25.1	 50.5	 -0.035	 1.165
26.8	 50.5	 -0.129	 1.130
28.7	 50.5	 0.059	 1.200
30.4	 50.5	 -0.047	 1.094
32.3	 50.5	 0.000	 1.365
34.1	 50.5	 -0.012	 1.388
35.9	 50.5	 -0.024	 1.235
37.7	 50.5	 0.059	 1.177
39.5	 50.5	 0.153	 1.447
41.3	 50.5	 0.106	 1.306
43.1	 50.5	 0.094	 1.306
44.9	 50.5	 0.106	 1.412
46.7	 50.5	 0.012	 1.365
48.5	 50.5	 -0.129	 1.435
50.3	 50.5	 0.035	 1.388
52.1	 50.5	 -0.094	 1.424
53.9	 50.5	 -0.035	 1.388
55.7	 50.5	 0.024	 1.353
57.6	 50.5	 -0.035	 1.377
59.4	 50.5	 -0.035	 1.035
61.2	 50.5	 0.071	 1.071
63.0	 50.5	 -0.035	 0.965
64.9	 50.5	 -0.035	 0.835
66.7	 50.5	 -0.118	 0.965
68.5	 50.5	 0.000	 0.000
-3.8	 52.3	 0.000	 0.000
-2.0	 52.3	 0.000	 0.000
-0.3	 52.3	 0.000	 0.000
1.5	 52.3	 0.000	 0.977
3.4	 52.3	 -0.059	 1.306
5.1	 52.3	 -0.012	 1.012
7.0	 52.3	 -0.012	 1.106
8.8	 52.3	 -0.012	 1.200
10.6	 52.3	 -0.153	 1.118
12.4	 52.3	 0.106	 1.141
14.3	 52.3	 -0.012	 1.341
16.1	 52.3	 0.071	 1.212
17.8	 52.3	 0.000	 1.271
19.7	 52.3	 -0.106	 1.094
21.4	 52.3	 -0.165	 1.094
23.3	 52.3	 -0.165	 1.059
25.1	 52.3	 -0.047	 0.965
26.8	 52.3	 -0.106	 1.141
28.7	 52.3	 -0.129	 1.294
30.4	 52.3	 -0.082	 1.283
32.3	 52.3	 -0.118	 1.330
34.1	 52.3	 0.047	 1.188
35.9	 52.3	 0.071	 1.271
37.7	 52.3	 0.141	 1.330
39.5	 52.3	 0.141	 1.353
41.3	 52.3	 0.071	 1.424
43.1	 52.3	 0.035	 1.471
44.9	 52.3	 -0.035	 1.435
46.7	 52.3	 0.035	 1.341
48.5	 52.3	 0.129	 1.447
50.3	 52.3	 0.141	 1.494
52.1	 52.3	 -0.035	 1.412
53.9	 52.3	 0.094	 1.424
55.7	 52.3	 0.012	 1.447
57.6	 52.3	 0.082	 1.388
59.4	 52.3	 0.129	 1.341
61.2	 52.3	 0.047	 1.365
63.0	 52.3	 0.059	 0.977
64.9	 52.3	 -0.094	 0.930
66.7	 52.3	 -0.035	 0.953
68.5	 52.3	 0.000	 0.000
-3.8	 54.1	 0.000	 0.000
-2.0	 54.1	 0.000	 0.000
-0.3	 54.1	 0.000	 0.000
1.5	 54.1	 -0.071	 0.871
3.4	 54.1	 -0.106	 1.259
5.1	 54.1	 -0.024	 1.118
7.0	 54.1	 -0.012	 1.200
8.8	 54.1	 0.000	 1.177
10.6	 54.1	 -0.082	 1.094
12.4	 54.1	 -0.082	 0.930
14.3	 54.1	 0.024	 1.294
16.1	 54.1	 0.024	 1.071
17.8	 54.1	 0.212	 1.235
19.7	 54.1	 -0.094	 0.918
21.4	 54.1	 -0.247	 0.965
23.3	 54.1	 -0.094	 1.047
25.1	 54.1	 -0.071	 1.153
26.8	 54.1	 -0.106	 1.188
28.7	 54.1	 -0.094	 1.200
30.4	 54.1	 -0.271	 1.259
32.3	 54.1	 -0.118	 1.412
34.1	 54.1	 -0.035	 1.318
35.9	 54.1	 -0.071	 1.412
