-3.4	 50.9	 0.000	 0.000
-1.6	 50.9	 0.000	 0.000
0.2	 50.9	 0.000	 0.000
2.0	 50.9	 0.035	 0.593
3.8	 50.9	 -0.035	 0.290
5.5	 50.9	 -0.058	 0.442
7.3	 50.9	 -0.046	 0.616
9.1	 50.9	 0.081	 0.732
10.9	 50.9	 0.046	 0.639
12.7	 50.9	 0.000	 0.755
14.5	 50.9	 -0.035	 0.639
16.3	 50.9	 -0.023	 0.802
18.0	 50.9	 0.023	 1.092
19.8	 50.9	 0.035	 1.116
21.6	 50.9	 -0.046	 0.941
23.4	 50.9	 -0.070	 0.895
25.2	 50.9	 -0.035	 0.988
27.0	 50.9	 0.093	 1.150
28.8	 50.9	 0.058	 1.638
30.5	 50.9	 0.035	 1.592
32.3	 50.9	 0.035	 1.464
34.1	 50.9	 0.058	 1.476
35.9	 50.9	 0.023	 1.708
37.7	 50.9	 0.093	 1.999
39.5	 50.9	 0.128	 1.650
41.2	 50.9	 -0.035	 2.080
43.0	 50.9	 -0.395	 2.103
44.8	 50.9	 -0.151	 1.906
46.6	 50.9	 -0.058	 2.161
48.4	 50.9	 -0.046	 2.022
50.2	 50.9	 -0.198	 2.057
52.0	 50.9	 -0.209	 2.045
53.7	 50.9	 -0.290	 2.080
55.5	 50.9	 -0.290	 1.894
57.3	 50.9	 -0.186	 1.545
59.1	 50.9	 0.046	 1.313
60.9	 50.9	 0.023	 0.779
62.7	 50.9	 -0.081	 0.930
64.4	 50.9	 -0.163	 1.057
66.2	 50.9	 0.209	 0.941
68.0	 50.9	 0.000	 0.000
-3.4	 52.7	 0.000	 0.000
-1.6	 52.7	 0.000	 0.000
0.2	 52.7	 0.000	 0.000
2.0	 52.7	 0.000	 0.639
3.8	 52.7	 0.046	 0.755
5.5	 52.7	 0.023	 0.720
7.3	 52.7	 0.012	 0.627
9.1	 52.7	 0.081	 0.767
10.9	 52.7	 0.081	 0.790
12.7	 52.7	 -0.023	 0.755
14.5	 52.7	 -0.058	 0.697
16.3	 52.7	 -0.093	 0.999
18.0	 52.7	 0.023	 0.964
19.8	 52.7	 0.209	 1.290
21.6	 52.7	 -0.035	 1.081
23.4	 52.7	 -0.081	 0.930
25.2	 52.7	 0.186	 1.418
27.0	 52.7	 0.012	 1.034
28.8	 52.7	 0.174	 1.325
30.5	 52.7	 0.198	 1.476
32.3	 52.7	 0.093	 1.208
34.1	 52.7	 0.290	 1.569
35.9	 52.7	 -0.046	 2.092
37.7	 52.7	 0.000	 1.859
39.5	 52.7	 -0.046	 1.778
41.2	 52.7	 -0.070	 1.673
43.0	 52.7	 -0.232	 1.917
44.8	 52.7	 -0.325	 1.964
46.6	 52.7	 0.093	 1.569
48.4	 52.7	 -0.151	 1.871
50.2	 52.7	 -0.314	 2.033
52.0	 52.7	 -0.221	 2.045
53.7	 52.7	 -0.546	 2.161
55.5	 52.7	 -0.314	 1.906
57.3	 52.7	 -0.035	 1.418
59.1	 52.7	 -0.012	 1.092
60.9	 52.7	 -0.046	 1.023
