-3.8	 50.5	 0.000	 0.000
-2.0	 50.5	 0.000	 0.000
-0.3	 50.5	 0.000	 0.000
1.5	 50.5	 -0.106	 -0.447
3.4	 50.5	 -0.106	 -0.259
5.1	 50.5	 -0.094	 -0.188
7.0	 50.5	 -0.106	 -0.129
8.8	 50.5	 0.035	 -0.188
10.6	 50.5	 -0.047	 -0.141
12.4	 50.5	 -0.059	 -0.153
14.3	 50.5	 -0.059	 -0.106
16.1	 50.5	 -0.059	 -0.106
17.8	 50.5	 -0.047	 -0.059
19.7	 50.5	 -0.024	 -0.082
21.4	 50.5	 -0.059	 -0.094
23.3	 50.5	 -0.047	 -0.059
25.1	 50.5	 -0.059	 -0.059
26.8	 50.5	 -0.082	 -0.200
28.7	 50.5	 -0.059	 -0.247
30.4	 50.5	 -0.047	 -0.176
32.3	 50.5	 -0.035	 -0.259
34.1	 50.5	 -0.082	 -0.200
35.9	 50.5	 -0.047	 -0.212
37.7	 50.5	 0.024	 -0.118
39.5	 50.5	 -0.024	 -0.141
41.3	 50.5	 -0.035	 -0.200
43.1	 50.5	 -0.035	 -0.118
44.9	 50.5	 0.000	 -0.094
46.7	 50.5	 0.000	 -0.047
48.5	 50.5	 -0.047	 0.012
50.3	 50.5	 -0.012	 0.012
52.1	 50.5	 -0.012	 0.024
53.9	 50.5	 0.012	 0.071
55.7	 50.5	 -0.082	 0.118
57.6	 50.5	 -0.129	 -0.024
59.4	 50.5	 -0.035	 -0.024
61.2	 50.5	 -0.129	 -0.118
63.0	 50.5	 -0.153	 -0.094
64.9	 50.5	 -0.106	 -0.235
66.7	 50.5	 -0.106	 -0.259
68.5	 50.5	 0.000	 0.000
-3.8	 52.3	 0.000	 0.000
-2.0	 52.3	 0.000	 0.000
-0.3	 52.3	 0.000	 0.000
1.5	 52.3	 -0.024	 -0.271
3.4	 52.3	 -0.118	 -0.259
5.1	 52.3	 -0.082	 -0.165
7.0	 52.3	 -0.059	 -0.094
8.8	 52.3	 -0.035	 -0.082
10.6	 52.3	 -0.035	 -0.153
12.4	 52.3	 -0.024	 -0.094
14.3	 52.3	 -0.082	 -0.082
16.1	 52.3	 -0.035	 -0.059
17.8	 52.3	 -0.024	 -0.024
19.7	 52.3	 -0.047	 -0.153
21.4	 52.3	 -0.047	 -0.071
23.3	 52.3	 -0.012	 -0.106
25.1	 52.3	 -0.024	 -0.141
26.8	 52.3	 -0.024	 -0.165
28.7	 52.3	 -0.082	 -0.153
30.4	 52.3	 -0.059	 -0.141
32.3	 52.3	 -0.012	 -0.224
34.1	 52.3	 -0.035	 -0.200
35.9	 52.3	 -0.106	 -0.200
37.7	 52.3	 -0.035	 -0.176
39.5	 52.3	 0.024	 -0.176
41.3	 52.3	 -0.012	 -0.118
43.1	 52.3	 0.000	 -0.082
44.9	 52.3	 -0.012	 -0.059
46.7	 52.3	 0.012	 -0.024
48.5	 52.3	 -0.059	 -0.071
50.3	 52.3	 -0.106	 0.012
52.1	 52.3	 0.024	 0.012
53.9	 52.3	 0.024	 0.059
55.7	 52.3	 -0.082	 0.012
57.6	 52.3	 -0.106	 -0.035
59.4	 52.3	 0.024	 -0.071
61.2	 52.3	 -0.059	 -0.071
63.0	 52.3	 -0.094	 -0.165
64.9	 52.3	 -0.059	 -0.282
66.7	 52.3	 -0.082	 -0.377
68.5	 52.3	 0.000	 0.000
-3.8	 54.1	 0.000	 0.000
-2.0	 54.1	 0.000	 0.000
-0.3	 54.1	 0.000	 0.000
1.5	 54.1	 -0.094	 -0.247
3.4	 54.1	 -0.047	 -0.271
5.1	 54.1	 -0.035	 -0.200
7.0	 54.1	 -0.082	 -0.118
8.8	 54.1	 -0.035	 -0.047
10.6	 54.1	 -0.047	 -0.106
12.4	 54.1	 -0.047	 -0.071
14.3	 54.1	 -0.118	 -0.059
16.1	 54.1	 -0.059	 -0.071
17.8	 54.1	 -0.071	 -0.047
19.7	 54.1	 -0.035	 -0.141
21.4	 54.1	 -0.071	 -0.141
23.3	 54.1	 -0.012	 -0.153
25.1	 54.1	 -0.012	 -0.129
26.8	 54.1	 0.000	 -0.176
