-2.0	 50.5	 0.000	 0.000
-0.3	 50.5	 0.000	 0.000
1.5	 50.5	 -0.035	 -1.565
3.3	 50.5	 -0.071	 0.059
5.2	 50.5	 -0.118	 0.024
6.9	 50.5	 -0.153	 0.153
8.8	 50.5	 -0.271	 0.188
10.7	 50.5	 -0.224	 0.212
12.4	 50.5	 -0.259	 0.341
14.2	 50.5	 -0.224	 0.294
16.1	 50.5	 -0.141	 0.365
17.9	 50.5	 -0.165	 0.294
19.6	 50.5	 -0.094	 0.377
21.4	 50.5	 -0.094	 0.329
23.3	 50.5	 -0.118	 0.471
25.1	 50.5	 -0.059	 0.165
26.9	 50.5	 0.024	 0.353
28.6	 50.5	 -0.106	 0.482
30.5	 50.5	 -0.082	 0.494
32.3	 50.5	 -0.129	 0.553
34.1	 50.5	 -0.165	 0.588
36.0	 50.5	 -0.165	 0.824
37.8	 50.5	 0.000	 0.000
39.5	 50.5	 0.000	 0.000
41.4	 50.5	 0.000	 0.000
43.1	 50.5	 0.000	 0.000
45.0	 50.5	 0.000	 0.000
46.8	 50.5	 0.000	 0.000
48.5	 50.5	 0.000	 0.000
50.4	 50.5	 0.071	 0.718
52.1	 50.5	 -0.165	 0.059
54.0	 50.5	 0.035	 0.282
55.8	 50.5	 -0.035	 0.165
57.5	 50.5	 -0.071	 0.682
59.5	 50.5	 -0.071	 0.529
61.3	 50.5	 -0.012	 0.224
63.0	 50.5	 -0.094	 0.176
64.8	 50.5	 0.118	 0.282
66.7	 50.5	 -0.424	 0.153
68.5	 50.5	 0.000	 0.000
70.3	 50.5	 0.000	 0.000
-2.0	 52.3	 0.000	 0.000
-0.3	 52.3	 0.000	 0.000
1.5	 52.3	 0.000	 0.000
3.3	 52.3	 -0.235	 0.094
5.2	 52.3	 -0.141	 0.082
6.9	 52.3	 -0.035	 0.082
8.8	 52.3	 -0.141	 0.224
10.7	 52.3	 -0.341	 0.271
12.4	 52.3	 -0.235	 0.235
14.2	 52.3	 -0.294	 0.294
16.1	 52.3	 -0.200	 0.518
17.9	 52.3	 -0.282	 0.306
19.6	 52.3	 -0.129	 0.435
21.4	 52.3	 -0.106	 0.435
23.3	 52.3	 -0.082	 0.377
25.1	 52.3	 -0.082	 0.224
26.9	 52.3	 -0.082	 0.282
28.6	 52.3	 -0.118	 0.424
30.5	 52.3	 -0.118	 0.400
32.3	 52.3	 -0.082	 0.506
34.1	 52.3	 -0.106	 0.600
36.0	 52.3	 -0.141	 0.729
37.8	 52.3	 -0.141	 0.777
39.5	 52.3	 0.000	 0.000
41.4	 52.3	 0.000	 0.000
43.1	 52.3	 0.000	 0.000
45.0	 52.3	 0.000	 0.000
46.8	 52.3	 0.000	 0.000
48.5	 52.3	 -0.082	 0.859
50.4	 52.3	 0.165	 0.765
52.1	 52.3	 -0.071	 0.718
54.0	 52.3	 -0.106	 0.765
55.8	 52.3	 -0.047	 0.447
57.5	 52.3	 -0.024	 0.435
59.5	 52.3	 0.000	 0.494
61.3	 52.3	 0.071	 0.435
63.0	 52.3	 -0.047	 0.424
64.8	 52.3	 -0.082	 0.353
66.7	 52.3	 -0.200	 0.506
68.5	 52.3	 0.000	 0.000
70.3	 52.3	 0.000	 0.000
-2.0	 54.1	 0.000	 0.000
-0.3	 54.1	 0.000	 0.000
1.5	 54.1	 0.000	 0.000
3.3	 54.1	 0.024	 0.071
5.2	 54.1	 -0.012	 0.035
6.9	 54.1	 -0.153	 0.188
8.8	 54.1	 -0.212	 0.176
10.7	 54.1	 -0.294	 0.094
12.4	 54.1	 -0.165	 0.118
14.2	 54.1	 -0.141	 0.153
16.1	 54.1	 -0.141	 0.282
17.9	 54.1	 -0.071	 0.435
19.6	 54.1	 -0.024	 0.635
21.4	 54.1	 -0.118	 0.482
23.3	 54.1	 -0.035	 0.553
25.1	 54.1	 -0.106	 0.318
26.9	 54.1	 -0.165	 0.494
28.6	 54.1	 -0.141	 0.424
30.5	 54.1	 0.024	 0.294
32.3	 54.1	 -0.082	 0.306
34.1	 54.1	 -0.024	 0.471
36.0	 54.1	 -0.035	 0.447
37.8	 54.1	 -0.224	 0.588
39.5	 54.1	 0.000	 0.000
41.4	 54.1	 0.000	 0.000
43.1	 54.1	 0.000	 0.000
45.0	 54.1	 0.000	 0.000
46.8	 54.1	 0.000	 0.000
48.5	 54.1	 0.000	 0.000
50.4	 54.1	 -0.118	 0.847
52.1	 54.1	 -0.024	 0.894
54.0	 54.1	 0.094	 0.930
55.8	 54.1	 0.059	 0.494
57.5	 54.1	 0.082	 0.635
59.5	 54.1	 -0.071	 0.447
61.3	 54.1	 -0.047	 0.306
63.0	 54.1	 0.012	 0.259
64.8	 54.1	 0.000	 0.306
66.7	 54.1	 -0.447	 0.212
68.5	 54.1	 0.000	 0.000
70.3	 54.1	 0.000	 0.000
-2.0	 55.9	 0.000	 0.000
-0.3	 55.9	 0.000	 0.000
1.5	 55.9	 0.000	 0.000
3.3	 55.9	 -0.106	 0.176
5.2	 55.9	 -0.141	 0.271
6.9	 55.9	 -0.165	 0.141
8.8	 55.9	 -0.235	 0.071
10.7	 55.9	 -0.188	 0.082
12.4	 55.9	 -0.176	 0.141
14.2	 55.9	 -0.271	 0.247
16.1	 55.9	 -0.094	 0.259
17.9	 55.9	 -0.706	 0.388
