-2.0	 50.5	 0.000	 0.000
-0.3	 50.5	 0.000	 0.000
1.5	 50.5	 -0.059	 -0.071
3.3	 50.5	 -0.141	 -0.071
5.2	 50.5	 -0.118	 -0.035
6.9	 50.5	 -0.129	 -0.059
8.8	 50.5	 -0.129	 -0.012
10.7	 50.5	 -0.129	 -0.024
12.4	 50.5	 -0.106	 0.012
14.2	 50.5	 -0.118	 0.082
16.1	 50.5	 -0.024	 0.059
17.9	 50.5	 -0.071	 0.024
19.6	 50.5	 -0.235	 0.106
21.4	 50.5	 -0.082	 0.118
23.3	 50.5	 -0.141	 0.176
25.1	 50.5	 -0.153	 0.165
26.9	 50.5	 -0.176	 0.224
28.6	 50.5	 -0.153	 0.176
30.5	 50.5	 -0.176	 0.165
32.3	 50.5	 -0.200	 0.141
34.1	 50.5	 -0.200	 0.071
36.0	 50.5	 -0.165	 -0.047
37.8	 50.5	 -0.153	 0.000
39.5	 50.5	 -0.212	 0.035
41.4	 50.5	 -0.141	 -0.012
43.1	 50.5	 -0.165	 0.012
45.0	 50.5	 -0.153	 0.047
46.8	 50.5	 -0.271	 0.118
48.5	 50.5	 -0.212	 0.106
50.4	 50.5	 -0.059	 0.047
52.1	 50.5	 -0.071	 0.000
54.0	 50.5	 -0.012	 -0.059
55.8	 50.5	 -0.176	 -0.047
57.5	 50.5	 -0.082	 -0.047
59.5	 50.5	 -0.106	 -0.141
61.3	 50.5	 -0.071	 -0.259
63.0	 50.5	 -0.129	 -0.294
64.8	 50.5	 0.000	 -0.553
66.7	 50.5	 0.047	 -0.494
68.5	 50.5	 -0.035	 -0.647
70.3	 50.5	 0.000	 0.000
-2.0	 52.3	 0.000	 0.000
-0.3	 52.3	 0.000	 0.000
1.5	 52.3	 -0.035	 -0.106
3.3	 52.3	 -0.047	 -0.071
5.2	 52.3	 -0.059	 -0.059
6.9	 52.3	 -0.106	 -0.082
8.8	 52.3	 -0.082	 -0.047
10.7	 52.3	 -0.118	 0.000
12.4	 52.3	 -0.141	 0.024
14.2	 52.3	 -0.118	 0.094
16.1	 52.3	 -0.012	 0.188
17.9	 52.3	 -0.082	 0.071
19.6	 52.3	 -0.200	 0.059
21.4	 52.3	 -0.082	 0.176
23.3	 52.3	 -0.129	 0.176
25.1	 52.3	 -0.129	 0.153
26.9	 52.3	 -0.165	 0.165
28.6	 52.3	 -0.176	 0.224
30.5	 52.3	 -0.153	 0.094
32.3	 52.3	 -0.176	 0.141
34.1	 52.3	 -0.035	 0.047
36.0	 52.3	 -0.141	 0.035
37.8	 52.3	 -0.106	 0.082
39.5	 52.3	 -0.176	 0.047
41.4	 52.3	 -0.165	 -0.059
43.1	 52.3	 -0.141	 0.024
45.0	 52.3	 -0.106	 0.012
46.8	 52.3	 -0.200	 -0.024
48.5	 52.3	 -0.165	 0.000
50.4	 52.3	 -0.129	 0.012
52.1	 52.3	 -0.059	 0.000
54.0	 52.3	 0.035	 -0.082
55.8	 52.3	 -0.071	 -0.047
57.5	 52.3	 -0.024	 -0.118
59.5	 52.3	 -0.035	 -0.235
61.3	 52.3	 -0.094	 -0.365
63.0	 52.3	 -0.118	 -0.259
64.8	 52.3	 -0.059	 -0.259
66.7	 52.3	 0.071	 -0.329
68.5	 52.3	 0.000	 0.000
70.3	 52.3	 0.000	 0.000
-2.0	 54.1	 0.000	 0.000
-0.3	 54.1	 0.000	 0.000
1.5	 54.1	 0.000	 -0.047
3.3	 54.1	 -0.047	 -0.035
5.2	 54.1	 -0.106	 0.000
6.9	 54.1	 -0.129	 0.012
8.8	 54.1	 -0.165	 0.035
10.7	 54.1	 -0.153	 -0.024
12.4	 54.1	 -0.129	 0.000
14.2	 54.1	 -0.106	 0.047
16.1	 54.1	 -0.024	 0.071
17.9	 54.1	 -0.059	 0.071
19.6	 54.1	 -0.200	 0.141
21.4	 54.1	 -0.106	 0.082
23.3	 54.1	 -0.165	 0.071
25.1	 54.1	 -0.271	 0.388
26.9	 54.1	 -0.165	 0.259
28.6	 54.1	 -0.200	 0.165
30.5	 54.1	 -0.071	 0.082
32.3	 54.1	 -0.094	 0.071
34.1	 54.1	 -0.071	 0.035
36.0	 54.1	 -0.176	 -0.024
37.8	 54.1	 -0.188	 0.047
39.5	 54.1	 -0.188	 -0.012
41.4	 54.1	 -0.047	 0.082
43.1	 54.1	 -0.059	 0.035
45.0	 54.1	 0.071	 0.176
46.8	 54.1	 -0.188	 0.071
48.5	 54.1	 -0.082	 0.118
50.4	 54.1	 0.000	 0.071
52.1	 54.1	 -0.106	 0.000
54.0	 54.1	 0.000	 0.024
55.8	 54.1	 -0.082	 0.035
57.5	 54.1	 0.012	 0.000
59.5	 54.1	 0.106	 -0.176
61.3	 54.1	 0.129	 -0.341
63.0	 54.1	 0.000	 -0.282
64.8	 54.1	 0.024	 -0.341
66.7	 54.1	 0.000	 -0.447
68.5	 54.1	 0.000	 0.000
70.3	 54.1	 0.000	 0.000
-2.0	 55.9	 0.000	 0.000
-0.3	 55.9	 0.000	 0.000
1.5	 55.9	 -0.047	 -0.059
3.3	 55.9	 -0.071	 -0.012
5.2	 55.9	 -0.094	 0.000
6.9	 55.9	 -0.118	 -0.047
8.8	 55.9	 -0.141	 0.000
10.7	 55.9	 -0.200	 -0.035
