1.2	1.2	0.000	0.000
3.0	1.2	0.000	0.000
4.8	1.2	-0.176	1.635
6.6	1.2	0.035	1.671
8.4	1.2	0.306	2.600
10.2	1.2	0.141	2.447
12.0	1.2	0.200	1.800
13.9	1.2	0.000	0.000
15.7	1.2	0.741	1.859
17.5	1.2	0.000	0.000
19.3	1.2	-2.353	-1.494
21.1	1.2	0.388	0.671
22.9	1.2	0.741	0.635
24.7	1.2	0.788	0.224
26.5	1.2	0.294	1.553
28.3	1.2	-0.106	3.106
30.1	1.2	0.024	1.941
31.9	1.2	-0.071	1.824
33.7	1.2	0.000	1.635
35.5	1.2	0.212	1.659
37.4	1.2	0.000	0.000
39.2	1.2	-0.094	1.377
41.0	1.2	0.165	1.071
42.8	1.2	0.000	1.824
44.6	1.2	0.059	2.012
46.4	1.2	0.141	2.094
48.2	1.2	0.447	2.247
50.0	1.2	0.165	2.071
51.8	1.2	-0.577	-2.118
53.6	1.2	0.153	2.059
55.4	1.2	-0.988	1.341
57.2	1.2	-0.176	1.541
59.0	1.2	-0.024	1.518
60.8	1.2	-0.318	1.471
62.7	1.2	-0.106	1.836
64.5	1.2	-0.176	1.836
66.3	1.2	-0.094	2.177
68.1	1.2	-0.082	1.906
69.9	1.2	-0.294	1.565
71.7	1.2	-0.024	1.741
73.5	1.2	-0.024	1.506
1.2	3.0	0.000	0.000
3.0	3.0	0.000	0.000
4.8	3.0	-0.247	1.906
6.6	3.0	-0.259	1.859
8.4	3.0	0.200	2.812
10.2	3.0	0.282	2.871
12.0	3.0	0.106	0.941
13.9	3.0	0.188	2.894
15.7	3.0	0.000	0.000
17.5	3.0	0.000	0.000
19.3	3.0	0.000	0.000
21.1	3.0	0.624	1.494
22.9	3.0	0.635	1.541
24.7	3.0	1.106	1.283
26.5	3.0	0.271	1.541
28.3	3.0	0.318	1.483
30.1	3.0	-0.329	2.165
31.9	3.0	0.000	0.000
33.7	3.0	0.024	1.153
35.5	3.0	0.012	1.165
37.4	3.0	-0.353	1.730
39.2	3.0	-0.094	1.294
41.0	3.0	-0.200	2.047
42.8	3.0	-0.200	1.353
44.6	3.0	-0.294	1.612
46.4	3.0	0.000	1.977
48.2	3.0	0.047	1.659
50.0	3.0	-0.165	1.412
51.8	3.0	0.176	1.836
53.6	3.0	0.176	1.753
55.4	3.0	-0.082	2.200
57.2	3.0	-0.094	1.777
59.0	3.0	0.059	1.894
60.8	3.0	-0.176	1.824
62.7	3.0	0.082	1.965
64.5	3.0	-0.047	1.824
66.3	3.0	0.165	2.059
68.1	3.0	0.153	2.059
69.9	3.0	-0.118	1.706
71.7	3.0	-0.153	1.777
73.5	3.0	0.000	0.000
